,id,song_title,artist,mp3,genre,votes
77,0uSGTaHms9ceAxb7L6VLrU,All To Myself,Dan + Shay,https://p.scdn.co/mp3-preview/84788b8189d439c7290ec568a31806249187403f?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,3.0
78,1ZIKpMTRPqhwAoVXWY3tXI,Chasing After You (with Maren Morris),Ryan Hurd,https://p.scdn.co/mp3-preview/eb3f1aaad64e6eb91f32dfea58789a02083e72b4?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,3.0
79,1nVLAEzhBXMJLR5zAl90Nl,Crazy Girl,Eli Young Band,https://p.scdn.co/mp3-preview/f84805aefa43b1a1b6ed9a41209d411370bf1fef?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,3.0
80,1tRxwf8Q0AcshfHuaD86Yt,Country On,Luke Bryan,https://p.scdn.co/mp3-preview/69fe4b225dfe09d4f85564227a2ef5f1d3b2ccc0?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,3.0
81,28Sc21lrWcZD9Ov4rRkPJq,Gettin' You Home,Chris Young,https://p.scdn.co/mp3-preview/83681bb0e94300a4721d591af1ba6e3be2de5028?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,3.0
74,4PJXT82AZtlDW4Q71b43oz,Whatever She's Got,David Nail,https://p.scdn.co/mp3-preview/cf0c56656fb0fc654c008f20321f49624fa70fa5?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,3.0
83,2A69wys3S9uiPSmn6UZWJn,Written in the Sand,Old Dominion,https://p.scdn.co/mp3-preview/38093f1097a2a72e1e0e0fbe3bc6fbdae74af8c8?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,3.0
90,30MM5jWpUmOxtTNd9Ey5LZ,Unforgettable,Thomas Rhett,https://p.scdn.co/mp3-preview/dc85812057b41178219b2303ab9abd5c0ab11b8d?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,3.0
94,54K7AZoGpQklpygKrxZlKN,Living,Dierks Bentley,https://p.scdn.co/mp3-preview/ca51ed43c6be4822ded1f8c978eda4b7f96f2145?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,3.0
84,2EvddT8rcO99bKH0rDHAYG,We Are Tonight,Billy Currington,https://p.scdn.co/mp3-preview/ce628106a715d2b48256ba47ff1b3068e5148fd2?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,3.0
95,3dV1fjKOlLnaNK5MeZHXGv,Cold Beer Calling My Name,Jameson Rodgers,https://p.scdn.co/mp3-preview/31bf0a5e35d9415767b7bde23964f436265e3ad6?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,3.0
93,3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,Zach Bryan,https://p.scdn.co/mp3-preview/a482a3ea5f62d31f27f6499e7acd3b9252f9054c?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,3.0
91,3CiF9D8iuVhZWDvvjf8HpG,Country Again,Thomas Rhett,https://p.scdn.co/mp3-preview/b48b20d47e7b6ae2fecca98dae80654af00c169f?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,3.0
92,3GJ4hzg4lrGwU51Y3VARbF,Speechless,Dan + Shay,https://p.scdn.co/mp3-preview/852e9d713d5dfa4ebd85144a5b51bfd7ccdc22ed?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,3.0
89,2qYsSHsYkihWx043HVJQRV,Dirt Road Anthem,Jason Aldean,https://p.scdn.co/mp3-preview/6a4b0968729a4ca8ba24d116146448d362c5d83d?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,3.0
88,1G4cdOtF36ZCs6i2dZoC87,Drunk Me,Mitchell Tenpenny,https://p.scdn.co/mp3-preview/c2f7c89774db08cd28f3282e597aea6df4cc0228?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,3.0
87,2afB4eV1KWBqLqFqME6PTh,Take My Name,Parmalee,https://p.scdn.co/mp3-preview/2189de57cd1fad2cc33a7447b97916f796903334?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,3.0
86,2ZX3qn7oFWV8vZbBTsz48W,No Bad Days (featuring Jimmie Allen),Flo Rida,https://p.scdn.co/mp3-preview/c7fe16d4c48e373e8e3e5f9deaaacdf60711e513?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,3.0
85,2TAcwD5KcV9uY3O1tLGV15,Are You Gonna Kiss Me Or Not,Thompson Square,https://p.scdn.co/mp3-preview/5a6ca1ce21c202b4e981c2037b48b9baeda526c3?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,3.0
229,6MBUUSIWCzaXW4q58Ktrv9,Slow Dance In A Parking Lot,Jordan Davis,https://p.scdn.co/mp3-preview/892b07aca1b71d1da5ebfa5f4e1295f1e82862dd?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
235,3f3VeiJIaWOZcmkJpTqxyj,Giving You Up,Kameron Marlowe,https://p.scdn.co/mp3-preview/c2230b9c553bbdc4a0c9f9035b3f964d07ddf9a2?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
230,54eUv9Q3D9MZuOGS5PSflp,Some Girls,Jameson Rodgers,https://p.scdn.co/mp3-preview/35c95955f46998487b31950d8b031e929346f0ae?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
231,3dAgQFdruU8ufWc5GE05xC,She's Everything,Brad Paisley,https://p.scdn.co/mp3-preview/06c9523d9595a9ec606228bb5c9700e43e35b28f?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
232,6HBRLaSQ7NB8MNlaqzYen1,What My World Spins Around,Jordan Davis,https://p.scdn.co/mp3-preview/c13ea1ce122a74f755a9e61f0ff4ce7888b99ddc?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
233,6GsAD8PgHxmEuIPTG8GP3M,It Goes Like This,Thomas Rhett,https://p.scdn.co/mp3-preview/4062f8dc1c2108125db03fde7db85e4f90837974?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
234,6Gfmj0HbpvxTdW0sdlzTDU,My Wish,Rascal Flatts,https://p.scdn.co/mp3-preview/76be1b06659ee9968b1d102533169e005c1fd77b?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
241,3oW6SWwGqiZSPTiAp7ZQoH,It's A Great Day To Be Alive,Travis Tritt,https://p.scdn.co/mp3-preview/729b1c3a256728c12e912f8cfb0603b114509e30?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
236,3gVRILe7XCyNakb6sy5umX,When She Says Baby,Jason Aldean,https://p.scdn.co/mp3-preview/0ced4a0cea1895709a2819df363422f9a06fa78c?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
237,6FWrlXo99QRmPtOeUSWDjv,Dibs,Kelsea Ballerini,https://p.scdn.co/mp3-preview/8228ac45e94f175d3834a5df5bdfd12fcc4a7870?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
238,6EGAfJaLUFzhS4zRBIEQ2J,You Make It Easy,Jason Aldean,https://p.scdn.co/mp3-preview/a182b9e4be363d34ca9a6c79b16eebafa7fff3b8?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
239,6DdPacpAdYkxV8MCzsjaXu,Growin' Up and Gettin' Old,Luke Combs,https://p.scdn.co/mp3-preview/cde5f8e2c501e365d06dbc26c621c8764a6bb326?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
240,67AdiJcurlf6gocGobfaXs,"Going, Going, Gone",Luke Combs,https://p.scdn.co/mp3-preview/6695054b77a194cf658599387fff030ed3a96b6d?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
242,5zMRkxgFscsPItPsMy4ItS,The Man I Want to Be,Chris Young,https://p.scdn.co/mp3-preview/86e19372dd8a33f04dcafa008e88c4b2933c9b2a?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
243,5dNGORzxFb5z3v7vSAFkTU,Beachin',Jake Owen,https://p.scdn.co/mp3-preview/289ce974bdbc7e71578c27fc27b6d2833ba603b0?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
244,5wTt43UbS3HmDvzAJ7Yax3,Always Gonna Love You,Florida Georgia Line,https://p.scdn.co/mp3-preview/ed8eea3db26f1cd864ac3d0d5ab971415d2aa967?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
227,3oyMHCAAcnWFdcGuVgwfhd,A Woman Like You,Lee Brice,https://p.scdn.co/mp3-preview/72f33f36e5db46bd65d060844a49c532646835cc?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
228,6MFZcqgI141Bv3x0ULDfJU,Toy,Julia Larkin,https://p.scdn.co/mp3-preview/05369c6875e311b927810bc5b5eb6e7149ff7c32?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
214,5AihIu9yF3flkw1jFMyfwW,Human,Cody Johnson,https://p.scdn.co/mp3-preview/df81e983c090864817b48b81a8aef366a87f343c?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
226,498ZVInMGDkmmNVpSWqHiZ,May We All,Florida Georgia Line,https://p.scdn.co/mp3-preview/4c942fb73b25b2b184b07f97206a41a3463a801d?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
216,4oR2cCQGs0Yt0Mgr2diV6V,What’s Your Country Song,Thomas Rhett,https://p.scdn.co/mp3-preview/9fa6576765885d06239e0f52582a8995c4eb9423?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
209,5HGibWoxnkYSkl6mHmAlOE,That's My Kind Of Night,Luke Bryan,https://p.scdn.co/mp3-preview/9bf5574e581495f688d29af8203943f58f664b89?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
210,5FVuERsYqtKKAaWe62NBnv,Mean to Me,Brett Eldredge,https://p.scdn.co/mp3-preview/02725ba0b3b03c53e3ccecf5e4a6d066cb450d03?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
211,4hPpVbbakQNv8YTHYaOJP4,One Thing Right,Marshmello,https://p.scdn.co/mp3-preview/9ff999df680540fb9ef455d04c5605ef70786c24?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
212,4hVTfI6ZXLt0BAeTZhAalr,Better Version (feat. Kelsea Ballerini),FLETCHER,https://p.scdn.co/mp3-preview/e808e451552644d3309e6f8cc8daeb3afbbd999c?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
213,4iLPK8QnOvqm0Azbsk2GDn,Don't It,Billy Currington,https://p.scdn.co/mp3-preview/800429b1824d4d335ac8fd76ff50c095b290d992?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
246,3wxgj5N8ZKoZWHDw6FJUf2,Like Jesus Does,Eric Church,https://p.scdn.co/mp3-preview/5a6dd818f447c2d95a0d43f3c71b03c03059f74d?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
215,4k3lPl8YTKuY8c1HelVnm3,'Til You Can't,Cody Johnson,https://p.scdn.co/mp3-preview/2d4fcd0b616eb072cd9a7343c5745ebb4db23e54?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
217,4sf2L157iEgAR7yrCNLgSq,Breaking Up Was Easy In The 90's,Sam Hunt,https://p.scdn.co/mp3-preview/2abc95e42814153d4f7299e34f8c2e8d69e379a8?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
225,4Fpq4QkR06QRDkujBUk0JY,I Got A Car,George Strait,https://p.scdn.co/mp3-preview/afbc721714e0a7aa306196ef565b1970b309b9b7?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
218,4u7KjVIQPdzGCcAwg4W5Kl,Who I Am With You,Chris Young,https://p.scdn.co/mp3-preview/53779783e503ad094dd6c6e27037dedf8365b1ca?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
219,4viFAHmivkYQKkwLvwKOgg,Water Under The Bridge,Sam Hunt,https://p.scdn.co/mp3-preview/f34c75de792af253131791723f84a8d9b7436985?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
220,4w9LtJn74XQhsHD1zAHnzY,Show You Off,Dan + Shay,https://p.scdn.co/mp3-preview/023286969a2dbe8da34d62d1756e95955ca2cefa?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
221,4wBjKhJx6JnGoNJfJs24pd,Thinking 'Bout You (feat. MacKenzie Porter),Dustin Lynch,https://p.scdn.co/mp3-preview/0d23a771dfadcd2bebb7705d5e64334a7910ed71?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
222,4wONXG4GqWSscEyZlx300W,justified,Kacey Musgraves,https://p.scdn.co/mp3-preview/3df678b4fa6db64db34348035fa2aa7e529244a5?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
223,58jecLK0epwMLr9cy5vFUy,Hold You Tonight (with Chris Lane),Gryffin,https://p.scdn.co/mp3-preview/237a1e97db027c3a91b5036e6bea3e21fed8b5ec?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
224,4KAzYqfcijCSZa2P3etHoM,Big Green Tractor,Jason Aldean,https://p.scdn.co/mp3-preview/dd09e2d0cb2a1435c2394fb89ea4a561945e36dc?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
245,5v05DdK7dCqmImUj4PLxOE,Beautiful Crazy - Acoustic,Luke Combs,https://p.scdn.co/mp3-preview/84015300507fe740781660e19dd7a68f45742c72?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
261,19kUPdKTp85q9RZNwaXM15,Good as You,Kane Brown,https://p.scdn.co/mp3-preview/d4922b6a4358c8bae49d8734ff7928d379d2e674?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
247,3yFsyy1hw7v31NBrRJX2QM,You Time,Scotty McCreery,https://p.scdn.co/mp3-preview/f92e3b634537ca2133225739ee4979117d2c7b5c?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
276,1KhrAWvLIjRlQIJtSTgvsi,Would You Go With Me,Josh Turner,https://p.scdn.co/mp3-preview/c3afdf2d3afd8f23aa3972f545c4f8f2ee78b798?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
269,0vzSAyinyA619ZbrOaAi04,Steal My Love,Dan + Shay,https://p.scdn.co/mp3-preview/ee7b90ec8516d235e7eb7b6442db59481481c848?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
270,1TUuhV75FeOF6UObRsABo2,Don't Think Jesus,Morgan Wallen,https://p.scdn.co/mp3-preview/09c2acf0a190f62ab501aa26c19ae55800891f94?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
271,10M2Ex445zw585Ducldzkw,In Case You Didn't Know,Brett Young,https://p.scdn.co/mp3-preview/d8e39d5427e3a9eccfebaa76acc1937060b817c1?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
272,0w3Q14i073jLoew1hgJkwD,Heartache On The Dance Floor,Jon Pardi,https://p.scdn.co/mp3-preview/66de94f0676eea0bb59f42cf49a96a4aad929c08?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
273,1K61P0kbiT6cJzh77NnxFg,My Person,Spencer Crandall,https://p.scdn.co/mp3-preview/f934e5dc51b325f1c3f0b91af2c1686c60df1ae2?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
274,0H04yVa3DJxoXbLBpAb7iV,I'm Comin' Over,Chris Young,https://p.scdn.co/mp3-preview/5e4dd99825189c392f99265231a0525dfc1f3a9d?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
275,0BkzrrQUzJhCAFk3Pq7g29,Hell Yeah,Little Big Town,https://p.scdn.co/mp3-preview/645bc8dcee7ad640706c55ea3082d0fa001b83c1?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
277,13rC4iKtfQocWIfzPOJxaT,'Til You Can't,Cody Johnson,https://p.scdn.co/mp3-preview/56cd0203132b54cf4d0ac9a20ecb35070786cced?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
248,5uaTGZyDMK1iZ9eW1qeBEX,Live Like You Were Dying,Tim McGraw,https://p.scdn.co/mp3-preview/cb9c806a256ce3bb4f827b355a2ba87cb3ca0434?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
278,0pJalGEYsRikSogLkXU6KV,You Time,Scotty McCreery,https://p.scdn.co/mp3-preview/0ef3d88fd7556afa7848379d255df4dee88f3aff?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
279,0O39q1NfkVnMurlMwMAEZm,Comeback,Kane Brown,https://p.scdn.co/mp3-preview/c2bcfa51812b2d4bb9678266a4578eb2f40fef53?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
280,1UYfAU2bwgjaM5rIIPQleC,Drinkin' Beer. Talkin' God. Amen. (feat. Florida Georgia Line),Chase Rice,https://p.scdn.co/mp3-preview/09eeb846e7f7593977465f4fbe2c15d71b4f7104?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
281,1RvoRAL612adAVrPUoAMHR,Bandaid On A Bullet Hole,Morgan Wallen,https://p.scdn.co/mp3-preview/c879b5d39f812da57e29b41fa495b2e5536082fe?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
282,0fgZNZZPgRy4PoU4moGtvi,Seeing Someone Else,Ingrid Andress,https://p.scdn.co/mp3-preview/6387f8fa1039bc7abd2a85c5d4c5ce71aedcc06b?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
283,19ZzEzb4BVK1wVO4brrmZz,Beers On Me,Dierks Bentley,https://p.scdn.co/mp3-preview/12354de2c53de4cc9efdde25580900d3dd51d0fe?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
207,5JLf54f83nJrxD4IhFaLl7,Brown Eyes Baby,Keith Urban,https://p.scdn.co/mp3-preview/672602e0f1cef020694cdad88a27ee97ab2a14f7?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
268,1D7cfiC5mxqHfTCcOiRBej,Love You Like I Used To,Russell Dickerson,https://p.scdn.co/mp3-preview/e73ef76438c4e8d346a683cacaf9e8f22467dd06?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
267,08tq1XcHwVt5PHXUo87i0D,All To Myself,Dan + Shay,https://p.scdn.co/mp3-preview/22b3a2900da1644b502185b7c7087c4508e2a7a4?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
266,0wWkvj4k9n3Zqbnge9nkOz,Tuxedo,Clare Dunn,https://p.scdn.co/mp3-preview/60d7b36545b2d7197a97119ea88780ad0cae3c44?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
265,0Utg7sirTPqrs6Cx0FbriQ,Chillin' It,Cole Swindell,https://p.scdn.co/mp3-preview/5a2073100b35a019609af2d33936814e04e5fe35?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
249,5sjIhQzNljMVrDklI91ezp,A Guy with a Girl,Blake Shelton,https://p.scdn.co/mp3-preview/4cc1733e0b59b2b3e603391b4401589e3b494059?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
250,418ve8CTLM3XbeGWSq8fA6,Way Down Yonder,Chase Rice,https://p.scdn.co/mp3-preview/583151c06e4eb1c3e20790951b9138bf00945853?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
251,4232gJU5ljjFmKaPh0cKds,Never Til Now (feat. Brett Young),Ashley Cooke,https://p.scdn.co/mp3-preview/5c2d5fc0848f8f8beff26eb6189dfcce5306ddaf?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
252,5mhW03yGpDpkYHs9aZaxSE,Loving You Easy,Zac Brown Band,https://p.scdn.co/mp3-preview/005112230f64c8677678f34ddbd6db8731e08e07?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
253,5kB6WithhB8Iv08EMNmAbt,Memory Lane,Old Dominion,https://p.scdn.co/mp3-preview/efc20171fab1684c38185fed93b2c8fdc724a054?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
254,5fjoMV6IwPKFsmm0LQuv0m,Lost My Heartbreak,David J,https://p.scdn.co/mp3-preview/52360353e7d72463257203e777ebed8452108ee7?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
255,5e2ZOmiFEAOFEgXNj1mHEk,I Remember,Cheat Codes,https://p.scdn.co/mp3-preview/17fcf44779c8d23464422d024100fe0b93bfaaaf?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
256,472vIK1ldetTxRxG3ovaiY,Glad You Exist,Dan + Shay,https://p.scdn.co/mp3-preview/f6cb011d835e5a0df7b0eb72f7d5fe7df5a525fe?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
257,47fyYjbsfq48e3fUys4Xaa,My Boy,Elvie Shane,https://p.scdn.co/mp3-preview/747fecc08191a39e48645afa304bb7d8b43df389?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
258,4VFE6ZNqa8jHAmbYICoAFg,"God, Your Mama, And Me",Florida Georgia Line,https://p.scdn.co/mp3-preview/057de4c082d9e4ce12ec64cbbc4b7ba460971763?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
259,0158TMiGmHyibaDeaUKayX,She Won't Be Lonely Long,Clay Walker,https://p.scdn.co/mp3-preview/2f56b12255fa48560f75873284b20c6fc7b223b0?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
260,1AZEKyJQKVucfisCqKO1Nk,Bets On Us,Cheat Codes,https://p.scdn.co/mp3-preview/c4c1759fe9e263b783ac91eacd9290a099fc2c5b?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
262,16Sdmdt7jpibASwEsO0s9j,Worth A Shot (feat. Dierks Bentley),Elle King,https://p.scdn.co/mp3-preview/9e818b2f40b521d7aa7e6918864262f2a0d03422?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
263,09iyGiljLWRYXdRazFkdtJ,I Could Use a Love Song,Maren Morris,https://p.scdn.co/mp3-preview/b57efb66cb35f2e7aeb4a2ed5f6612c7689cb10f?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
264,0fCwTrRNfoNk962ati8n2K,All Your'n,Tyler Childers,https://p.scdn.co/mp3-preview/68100bbf791a2d80503e550152adfaf3a3470288?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
208,4e4fqjx0Izh4svvTef1z7e,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,https://p.scdn.co/mp3-preview/773b44828533fafac2eefa658ec7b88f85bec23e?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
142,2lFtnEmkIPm2ClN55e2chV,Black,Dierks Bentley,https://p.scdn.co/mp3-preview/ddba95ebd0de6e072cec891e0aa45d44a8791106?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
206,4KOEQ1VPa1Ri5PWT1h84jt,Drink Had Me,Jordan Davis,https://p.scdn.co/mp3-preview/ad841199f6eb1cc8b777188c0ead02744e75bc2a?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
157,23eLnI8GBwNOVQJJmhbLpS,Sorry,Russell Dickerson,https://p.scdn.co/mp3-preview/0a76fb2ebe6404dfe9aa25755c647d83bf46a61c?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
150,3I4WFddKpe2PGZWFh7f10J,Yours,Russell Dickerson,https://p.scdn.co/mp3-preview/b38f15730a6a68c7a38caee91d7d46c6db9171f1?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
151,6Ozp6ac86CSHMik8lbvJuM,Love Like Crazy,Lee Brice,https://p.scdn.co/mp3-preview/c3fb9c16d13602d894dde1b48496f5d7379a02e2?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
152,3IkCyX2KnQIyuAYQiT1wtR,what made you think?,Avery Anna,https://p.scdn.co/mp3-preview/b204f9044d2f803833c59d6bee5e3ec6d7c9fc6b?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
153,2lNTHWu2I5Tcz9ukWsV5Jj,Next Thing You Know,Jordan Davis,https://p.scdn.co/mp3-preview/adcd253c12b3960dfd2b53efde6f02945b4d500d?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
154,6ojicjDYUUoeE1tdSvfFo4,Must've Never Met You,Luke Combs,https://p.scdn.co/mp3-preview/a1e3c8abd85df8644b8594ad9a6bab5add35bc08?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
155,6kCFt2ATuMIE5H9zVEJXei,That's What Tequila Does,Jason Aldean,https://p.scdn.co/mp3-preview/275e0c38c5ba455a595b8f4b5b78a095f327ed39?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
156,1s71G3V7XQaVo5IOR6gLbp,homecoming queen?,Kelsea Ballerini,https://p.scdn.co/mp3-preview/76ee618c67d177f91a693e005ba5c14a109d8dee?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
158,7FpBQ067pHB67deawpbbcY,Body Like A Back Road,Sam Hunt,https://p.scdn.co/mp3-preview/2f3ed3e4bd2c4aef6de10eea949313408e7ee18f?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
148,6TefPQD0oc88BNALpu4U87,Must Be Doin' Somethin' Right,Billy Currington,https://p.scdn.co/mp3-preview/87869de4d99dc60e6d5ece831ec11a4a003dd5da?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
159,1zvQt99d5oTkEQLmSoO1yu,Mine Would Be You,Blake Shelton,https://p.scdn.co/mp3-preview/2739811ec845d02feb4c2326a6ea9a47e00cc120?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
160,1zbcFS5hS92oXNL3UZDfY0,Lonely Tonight (feat. Ashley Monroe),Blake Shelton,https://p.scdn.co/mp3-preview/34d6151043024ff3dc4c028eefcb9784f99405cc?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
161,1yj1ZztSGITJ5Nf4mfH92c,Spin You Around,Morgan Wallen,https://p.scdn.co/mp3-preview/91ddcd47c50b5d363ec8edb076f3c088eca73325?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
162,1yRke3PmsyFrYlFZOAkABk,half of my hometown (feat. Kenny Chesney),Kelsea Ballerini,https://p.scdn.co/mp3-preview/2ced0330be4a36b63a1e6648a46a630e899748ea?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,2.0
